;fecha;CCAA;total_altas;Localizacion;total_fallecidos;total_uci;total_hospitalizados;total_casos;total_fallecidos_diff;total_altas_diff;total_uci_diff;total_hospitalizados_diff;total_casos_diff
150;2020-03-14;Asturias;1,0;Asturias, Spain;2,0;2,0;24,0;86,0;1,0;0,0;0,0;6,0;46,0
151;2020-03-15;Asturias;1,0;Asturias, Spain;2,0;3,0;28,0;123,0;0,0;0,0;1,0;4,0;37,0
152;2020-03-16;Asturias;3,0;Asturias, Spain;2,0;3,0;39,0;160,0;0,0;2,0;0,0;11,0;37,0
153;2020-03-17;Asturias;3,0;Asturias, Spain;2,0;6,0;57,0;224,0;0,0;0,0;3,0;18,0;64,0
154;2020-03-18;Asturias;4,0;Asturias, Spain;2,0;9,0;78,0;269,0;0,0;1,0;3,0;21,0;45,0
155;2020-03-19;Asturias;4,0;Asturias, Spain;2,0;11,0;105,0;310,0;0,0;0,0;2,0;27,0;41,0
156;2020-03-20;Asturias;12,0;Asturias, Spain;4,0;13,0;129,0;429,0;2,0;8,0;2,0;24,0;119,0
157;2020-03-21;Asturias;16,0;Asturias, Spain;7,0;18,0;155,0;524,0;3,0;4,0;5,0;26,0;95,0
158;2020-03-22;Asturias;20,0;Asturias, Spain;12,0;22,0;180,0;569,0;5,0;4,0;4,0;25,0;45,0
159;2020-03-23;Asturias;21,0;Asturias, Spain;22,0;25,0;210,0;621,0;10,0;1,0;3,0;30,0;52,0
160;2020-03-24;Asturias;30,0;Asturias, Spain;26,0;29,0;251,0;754,0;4,0;9,0;4,0;41,0;133,0
161;2020-03-25;Asturias;35,0;Asturias, Spain;29,0;39,0;281,0;812,0;3,0;5,0;10,0;30,0;58,0
162;2020-03-26;Asturias;40,0;Asturias, Spain;29,0;48,0;322,0;891,0;0,0;5,0;9,0;41,0;79,0
163;2020-03-27;Asturias;52,0;Asturias, Spain;39,0;56,0;370,0;960,0;10,0;12,0;8,0;48,0;69,0
164;2020-03-28;Asturias;65,0;Asturias, Spain;44,0;59,0;427,0;1037,0;5,0;13,0;3,0;57,0;77,0
165;2020-03-29;Asturias;76,0;Asturias, Spain;47,0;63,0;452,0;1143,0;3,0;11,0;4,0;25,0;106,0
166;2020-03-30;Asturias;78,0;Asturias, Spain;59,0;67,0;491,0;1206,0;12,0;2,0;4,0;39,0;63,0
167;2020-03-31;Asturias;90,0;Asturias, Spain;66,0;71,0;529,0;1295,0;7,0;12,0;4,0;38,0;89,0
168;2020-04-01;Asturias;109,0;Asturias, Spain;75,0;79,0;554,0;1367,0;9,0;19,0;8,0;25,0;72,0
169;2020-04-02;Asturias;135,0;Asturias, Spain;76,0;84,0;602,0;1435,0;1,0;26,0;5,0;48,0;68,0
170;2020-04-03;Asturias;154,0;Asturias, Spain;80,0;88,0;634,0;1504,0;4,0;19,0;4,0;32,0;69,0
171;2020-04-04;Asturias;190,0;Asturias, Spain;83,0;91,0;657,0;1585,0;3,0;36,0;3,0;23,0;81,0
172;2020-04-05;Asturias;216,0;Asturias, Spain;87,0;93,0;674,0;1640,0;4,0;26,0;2,0;17,0;55,0
173;2020-04-06;Asturias;222,0;Asturias, Spain;93,0;94,0;695,0;1695,0;6,0;6,0;1,0;21,0;55,0
174;2020-04-07;Asturias;244,0;Asturias, Spain;101,0;96,0;727,0;1718,0;8,0;22,0;2,0;32,0;23,0
175;2020-04-08;Asturias;294,0;Asturias, Spain;107,0;97,0;747,0;1751,0;6,0;50,0;1,0;20,0;33,0
176;2020-04-09;Asturias;340,0;Asturias, Spain;113,0;100,0;775,0;1831,0;6,0;46,0;3,0;28,0;80,0
177;2020-04-10;Asturias;372,0;Asturias, Spain;129,0;100,0;797,0;1889,0;16,0;32,0;0,0;22,0;58,0
178;2020-04-11;Asturias;414,0;Asturias, Spain;134,0;101,0;831,0;1943,0;5,0;42,0;1,0;34,0;54,0
179;2020-04-12;Asturias;430,0;Asturias, Spain;150,0;102,0;863,0;2030,0;16,0;16,0;1,0;32,0;87,0
180;2020-04-13;Asturias;434,0;Asturias, Spain;157,0;105,0;884,0;2084,0;7,0;4,0;3,0;21,0;54,0
181;2020-04-14;Asturias;458,0;Asturias, Spain;165,0;109,0;902,0;2119,0;8,0;24,0;4,0;18,0;35,0
182;2020-04-15;Asturias;487,0;Asturias, Spain;172,0;111,0;914,0;2194,0;7,0;29,0;2,0;12,0;75,0
183;2020-04-16;Asturias;522,0;Asturias, Spain;176,0;112,0;927,0;2247,0;4,0;35,0;1,0;13,0;53,0
184;2020-04-17;Asturias;545,0;Asturias, Spain;186,0;113,0;966,0;2319,0;10,0;23,0;1,0;39,0;72,0
185;2020-04-18;Asturias;575,0;Asturias, Spain;190,0;113,0;980,0;2366,0;4,0;30,0;0,0;14,0;47,0
186;2020-04-19;Asturias;596,0;Asturias, Spain;197,0;114,0;988,0;2391,0;7,0;21,0;1,0;8,0;25,0
187;2020-04-20;Asturias;599,0;Asturias, Spain;199,0;115,0;993,0;2407,0;2,0;3,0;1,0;5,0;16,0
188;2020-04-21;Asturias;616,0;Asturias, Spain;203,0;116,0;999,0;2449,0;4,0;17,0;1,0;6,0;42,0
189;2020-04-22;Asturias;642,0;Asturias, Spain;211,0;116,0;1007,0;2507,0;8,0;26,0;0,0;8,0;58,0
190;2020-04-23;Asturias;665,0;Asturias, Spain;222,0;116,0;1009,0;2559,0;11,0;23,0;0,0;2,0;52,0
191;2020-04-24;Asturias;688,0;Asturias, Spain;228,0;117,0;1012,0;2599,0;6,0;23,0;1,0;3,0;40,0
192;2020-04-25;Asturias;716,0;Asturias, Spain;235,0;117,0;1020,0;2642,0;7,0;28,0;0,0;8,0;43,0
193;2020-04-26;Asturias;749,0;Asturias, Spain;243,0;117,0;1022,0;2702,0;8,0;33,0;0,0;2,0;60,0
194;2020-04-27;Asturias;759,0;Asturias, Spain;248,0;117,0;1028,0;2735,0;5,0;10,0;0,0;6,0;33,0
195;2020-04-28;Asturias;780,0;Asturias, Spain;252,0;117,0;1035,0;2806,0;4,0;21,0;0,0;7,0;71,0
196;2020-04-29;Asturias;809,0;Asturias, Spain;259,0;117,0;1041,0;2871,0;7,0;29,0;0,0;6,0;65,0
197;2020-04-30;Asturias;835,0;Asturias, Spain;263,0;117,0;1047,0;2922,0;4,0;26,0;0,0;6,0;51,0
198;2020-05-01;Asturias;860,0;Asturias, Spain;264,0;118,0;1048,0;2973,0;1,0;25,0;1,0;1,0;51,0
199;2020-05-02;Asturias;890,0;Asturias, Spain;270,0;120,0;1052,0;2997,0;6,0;30,0;2,0;4,0;24,0
200;2020-05-03;Asturias;908,0;Asturias, Spain;270,0;120,0;1055,0;3019,0;0,0;18,0;0,0;3,0;22,0
201;2020-05-04;Asturias;917,0;Asturias, Spain;274,0;120,0;1057,0;3031,0;4,0;9,0;0,0;2,0;12,0
202;2020-05-05;Asturias;936,0;Asturias, Spain;275,0;120,0;1061,0;3059,0;1,0;19,0;0,0;4,0;28,0
203;2020-05-06;Asturias;953,0;Asturias, Spain;278,0;120,0;1068,0;3090,0;3,0;17,0;0,0;7,0;31,0
204;2020-05-07;Asturias;971,0;Asturias, Spain;279,0;121,0;1072,0;3103,0;1,0;18,0;1,0;4,0;13,0
205;2020-05-08;Asturias;983,0;Asturias, Spain;280,0;121,0;1076,0;3159,0;1,0;12,0;0,0;4,0;56,0
206;2020-05-09;Asturias;1012,0;Asturias, Spain;280,0;121,0;1077,0;3185,0;0,0;29,0;0,0;1,0;26,0
207;2020-05-10;Asturias;1022,0;Asturias, Spain;283,0;121,0;1080,0;3200,0;3,0;10,0;0,0;3,0;15,0
208;2020-05-11;Asturias;1026,0;Asturias, Spain;288,0;121,0;1080,0;3216,0;5,0;4,0;0,0;0,0;16,0
209;2020-05-12;Asturias;1031,0;Asturias, Spain;290,0;121,0;1080,0;3227,0;2,0;5,0;0,0;0,0;11,0
210;2020-05-13;Asturias;1038,0;Asturias, Spain;292,0;121,0;1080,0;3252,0;2,0;7,0;0,0;0,0;25,0
211;2020-05-14;Asturias;1046,0;Asturias, Spain;293,0;121,0;1084,0;3267,0;1,0;8,0;0,0;4,0;15,0
212;2020-05-15;Asturias;1053,0;Asturias, Spain;298,0;121,0;1087,0;3300,0;5,0;7,0;0,0;3,0;33,0
213;2020-05-16;Asturias;1055,0;Asturias, Spain;299,0;121,0;1087,0;3327,0;1,0;2,0;0,0;0,0;27,0
214;2020-05-17;Asturias;1061,0;Asturias, Spain;299,0;121,0;1087,0;3344,0;0,0;6,0;0,0;0,0;17,0
215;2020-05-18;Asturias;1063,0;Asturias, Spain;301,0;121,0;1088,0;3355,0;2,0;2,0;0,0;1,0;11,0
1395;2020-05-19;Asturias;1063,0;Asturias, Spain;303,0;121,0;1088,0;3358,0;2,0;0,0;0,0;0,0;3,0
1396;2020-05-20;Asturias;1063,0;Asturias, Spain;304,0;121,0;1089,0;3359,0;1,0;0,0;0,0;1,0;1,0
1397;2020-05-21;Asturias;1063,0;Asturias, Spain;307,0;121,0;1089,0;3359,0;3,0;0,0;0,0;0,0;0,0
1398;2020-05-22;Asturias;1063,0;Asturias, Spain;307,0;121,0;1090,0;3359,0;0,0;0,0;0,0;1,0;0,0
1399;2020-05-23;Asturias;1063,0;Asturias, Spain;307,0;121,0;1092,0;3359,0;0,0;0,0;0,0;2,0;0,0
1400;2020-05-24;Asturias;1063,0;Asturias, Spain;308,0;121,0;1095,0;3359,0;1,0;0,0;0,0;3,0;0,0
1610;2020-02-21;Baleares;0,0;Baleares, Spain;0,0;0,0;0,0;1,0;0,0;0,0;0,0;0,0;1,0
1611;2020-02-22;Baleares;0,0;Baleares, Spain;0,0;0,0;0,0;1,0;0,0;0,0;0,0;0,0;0,0
1612;2020-02-23;Baleares;0,0;Baleares, Spain;0,0;0,0;0,0;1,0;0,0;0,0;0,0;0,0;0,0
1613;2020-02-24;Baleares;0,0;Baleares, Spain;0,0;0,0;0,0;1,0;0,0;0,0;0,0;0,0;0,0
1614;2020-02-25;Baleares;0,0;Baleares, Spain;0,0;0,0;0,0;1,0;0,0;0,0;0,0;0,0;0,0
1615;2020-02-26;Baleares;0,0;Baleares, Spain;0,0;0,0;0,0;1,0;0,0;0,0;0,0;0,0;0,0
1616;2020-02-27;Baleares;0,0;Baleares, Spain;0,0;0,0;0,0;1,0;0,0;0,0;0,0;0,0;0,0
1617;2020-02-28;Baleares;0,0;Baleares, Spain;0,0;0,0;0,0;1,0;0,0;0,0;0,0;0,0;0,0
1618;2020-02-29;Baleares;0,0;Baleares, Spain;0,0;0,0;0,0;2,0;0,0;0,0;0,0;0,0;1,0
216;2020-03-01;Baleares;0,0;Baleares, Spain;0,0;0,0;0,0;2,0;0,0;0,0;0,0;0,0;0,0
1619;2020-03-02;Baleares;0,0;Baleares, Spain;0,0;0,0;0,0;2,0;0,0;0,0;0,0;0,0;0,0
1620;2020-03-03;Baleares;0,0;Baleares, Spain;0,0;0,0;0,0;2,0;0,0;0,0;0,0;0,0;0,0
1401;2020-03-04;Baleares;0,0;Baleares, Spain;0,0;0,0;0,0;5,0;0,0;0,0;0,0;0,0;3,0
1402;2020-03-05;Baleares;0,0;Baleares, Spain;0,0;0,0;0,0;6,0;0,0;0,0;0,0;0,0;1,0
1403;2020-03-06;Baleares;0,0;Baleares, Spain;0,0;0,0;0,0;6,0;0,0;0,0;0,0;0,0;0,0
1404;2020-03-07;Baleares;0,0;Baleares, Spain;0,0;0,0;0,0;6,0;0,0;0,0;0,0;0,0;0,0
1405;2020-03-08;Baleares;0,0;Baleares, Spain;0,0;0,0;0,0;8,0;0,0;0,0;0,0;0,0;2,0
217;2020-03-09;Baleares;1,0;Baleares, Spain;0,0;1,0;0,0;11,0;0,0;1,0;1,0;0,0;3,0
218;2020-03-10;Baleares;1,0;Baleares, Spain;0,0;1,0;0,0;13,0;0,0;0,0;0,0;0,0;2,0
219;2020-03-11;Baleares;1,0;Baleares, Spain;0,0;1,0;8,0;16,0;0,0;0,0;0,0;8,0;3,0
220;2020-03-12;Baleares;1,0;Baleares, Spain;1,0;2,0;8,0;22,0;1,0;0,0;1,0;0,0;6,0
221;2020-03-13;Baleares;1,0;Baleares, Spain;1,0;2,0;8,0;28,0;0,0;0,0;0,0;0,0;6,0
222;2020-03-14;Baleares;1,0;Baleares, Spain;1,0;2,0;8,0;28,0;0,0;0,0;0,0;0,0;0,0
223;2020-03-15;Baleares;1,0;Baleares, Spain;1,0;2,0;8,0;42,0;0,0;0,0;0,0;0,0;14,0
224;2020-03-16;Baleares;1,0;Baleares, Spain;1,0;4,0;21,0;73,0;0,0;0,0;2,0;13,0;31,0
225;2020-03-17;Baleares;1,0;Baleares, Spain;1,0;4,0;26,0;92,0;0,0;0,0;0,0;5,0;19,0
226;2020-03-18;Baleares;4,0;Baleares, Spain;1,0;4,0;29,0;112,0;0,0;3,0;0,0;3,0;20,0
227;2020-03-19;Baleares;6,0;Baleares, Spain;2,0;7,0;31,0;169,0;1,0;2,0;3,0;2,0;57,0
228;2020-03-20;Baleares;10,0;Baleares, Spain;2,0;10,0;48,0;203,0;0,0;4,0;3,0;17,0;34,0
229;2020-03-21;Baleares;11,0;Baleares, Spain;4,0;14,0;60,0;246,0;2,0;1,0;4,0;12,0;43,0
230;2020-03-22;Baleares;17,0;Baleares, Spain;4,0;14,0;79,0;331,0;0,0;6,0;0,0;19,0;85,0
231;2020-03-23;Baleares;18,0;Baleares, Spain;10,0;27,0;87,0;400,0;6,0;1,0;13,0;8,0;69,0
232;2020-03-24;Baleares;19,0;Baleares, Spain;10,0;35,0;127,0;478,0;0,0;1,0;8,0;40,0;78,0
233;2020-03-25;Baleares;28,0;Baleares, Spain;13,0;40,0;164,0;562,0;3,0;9,0;5,0;37,0;84,0
234;2020-03-26;Baleares;39,0;Baleares, Spain;17,0;43,0;205,0;660,0;4,0;11,0;3,0;41,0;98,0
235;2020-03-27;Baleares;67,0;Baleares, Spain;22,0;46,0;237,0;755,0;5,0;28,0;3,0;32,0;95,0
236;2020-03-28;Baleares;80,0;Baleares, Spain;26,0;59,0;283,0;862,0;4,0;13,0;13,0;46,0;107,0
237;2020-03-29;Baleares;82,0;Baleares, Spain;29,0;71,0;344,0;958,0;3,0;2,0;12,0;61,0;96,0
238;2020-03-30;Baleares;100,0;Baleares, Spain;37,0;80,0;352,0;1000,0;8,0;18,0;9,0;8,0;42,0
239;2020-03-31;Baleares;111,0;Baleares, Spain;42,0;85,0;398,0;1069,0;5,0;11,0;5,0;46,0;69,0
240;2020-04-01;Baleares;170,0;Baleares, Spain;46,0;94,0;467,0;1131,0;4,0;59,0;9,0;69,0;62,0
241;2020-04-02;Baleares;239,0;Baleares, Spain;58,0;104,0;516,0;1204,0;12,0;69,0;10,0;49,0;73,0
242;2020-04-03;Baleares;375,0;Baleares, Spain;69,0;111,0;586,0;1257,0;11,0;136,0;7,0;70,0;53,0
243;2020-04-04;Baleares;422,0;Baleares, Spain;71,0;113,0;633,0;1271,0;2,0;47,0;2,0;47,0;14,0
244;2020-04-05;Baleares;461,0;Baleares, Spain;75,0;119,0;663,0;1293,0;4,0;39,0;6,0;30,0;22,0
245;2020-04-06;Baleares;531,0;Baleares, Spain;81,0;120,0;681,0;1320,0;6,0;70,0;1,0;18,0;27,0
246;2020-04-07;Baleares;537,0;Baleares, Spain;84,0;123,0;703,0;1369,0;3,0;6,0;3,0;22,0;49,0
247;2020-04-08;Baleares;616,0;Baleares, Spain;89,0;128,0;729,0;1412,0;5,0;79,0;5,0;26,0;43,0
248;2020-04-09;Baleares;696,0;Baleares, Spain;89,0;131,0;749,0;1448,0;0,0;80,0;3,0;20,0;36,0
249;2020-04-10;Baleares;737,0;Baleares, Spain;97,0;135,0;775,0;1488,0;8,0;41,0;4,0;26,0;40,0
250;2020-04-11;Baleares;757,0;Baleares, Spain;102,0;136,0;776,0;1507,0;5,0;20,0;1,0;1,0;19,0
251;2020-04-12;Baleares;848,0;Baleares, Spain;112,0;141,0;803,0;1534,0;10,0;91,0;5,0;27,0;27,0
252;2020-04-13;Baleares;862,0;Baleares, Spain;117,0;142,0;809,0;1550,0;5,0;14,0;1,0;6,0;16,0
253;2020-04-14;Baleares;871,0;Baleares, Spain;118,0;144,0;824,0;1571,0;1,0;9,0;2,0;15,0;21,0
254;2020-04-15;Baleares;881,0;Baleares, Spain;125,0;147,0;854,0;1605,0;7,0;10,0;3,0;30,0;34,0
255;2020-04-16;Baleares;918,0;Baleares, Spain;131,0;150,0;869,0;1636,0;6,0;37,0;3,0;15,0;31,0
256;2020-04-17;Baleares;938,0;Baleares, Spain;134,0;150,0;902,0;1667,0;3,0;20,0;0,0;33,0;31,0
257;2020-04-18;Baleares;958,0;Baleares, Spain;148,0;155,0;934,0;1747,0;14,0;20,0;5,0;32,0;80,0
258;2020-04-19;Baleares;993,0;Baleares, Spain;155,0;158,0;952,0;1772,0;7,0;35,0;3,0;18,0;25,0
259;2020-04-20;Baleares;1005,0;Baleares, Spain;157,0;159,0;960,0;1787,0;2,0;12,0;1,0;8,0;15,0
260;2020-04-21;Baleares;1005,0;Baleares, Spain;161,0;159,0;983,0;1807,0;4,0;0,0;0,0;23,0;20,0
261;2020-04-22;Baleares;1017,0;Baleares, Spain;164,0;163,0;1001,0;1834,0;3,0;12,0;4,0;18,0;27,0
262;2020-04-23;Baleares;1047,0;Baleares, Spain;168,0;162,0;1018,0;1859,0;4,0;30,0;-1,0;17,0;25,0
263;2020-04-24;Baleares;1081,0;Baleares, Spain;172,0;162,0;1036,0;1876,0;4,0;34,0;0,0;18,0;17,0
264;2020-04-25;Baleares;1102,0;Baleares, Spain;174,0;162,0;1053,0;1905,0;2,0;21,0;0,0;17,0;29,0
265;2020-04-26;Baleares;1123,0;Baleares, Spain;175,0;162,0;1057,0;1915,0;1,0;21,0;0,0;4,0;10,0
266;2020-04-27;Baleares;1136,0;Baleares, Spain;179,0;162,0;1057,0;1920,0;4,0;13,0;0,0;0,0;5,0
267;2020-04-28;Baleares;1166,0;Baleares, Spain;181,0;162,0;1069,0;1938,0;2,0;30,0;0,0;12,0;18,0
268;2020-04-29;Baleares;1196,0;Baleares, Spain;185,0;162,0;1074,0;1948,0;4,0;30,0;0,0;5,0;10,0
269;2020-04-30;Baleares;1219,0;Baleares, Spain;188,0;163,0;1077,0;1953,0;3,0;23,0;1,0;3,0;5,0
270;2020-05-01;Baleares;1245,0;Baleares, Spain;193,0;163,0;1085,0;1968,0;5,0;26,0;0,0;8,0;15,0
271;2020-05-02;Baleares;1268,0;Baleares, Spain;197,0;163,0;1089,0;1980,0;4,0;23,0;0,0;4,0;12,0
272;2020-05-03;Baleares;1284,0;Baleares, Spain;197,0;163,0;1094,0;1986,0;0,0;16,0;0,0;5,0;6,0
273;2020-05-04;Baleares;1294,0;Baleares, Spain;197,0;163,0;1097,0;1987,0;0,0;10,0;0,0;3,0;1,0
274;2020-05-05;Baleares;1307,0;Baleares, Spain;198,0;164,0;1105,0;1993,0;1,0;13,0;1,0;8,0;6,0
275;2020-05-06;Baleares;1321,0;Baleares, Spain;199,0;164,0;1117,0;2009,0;1,0;14,0;0,0;12,0;16,0
276;2020-05-07;Baleares;1345,0;Baleares, Spain;201,0;164,0;1121,0;2019,0;2,0;24,0;0,0;4,0;10,0
277;2020-05-08;Baleares;1374,0;Baleares, Spain;202,0;164,0;1121,0;2025,0;1,0;29,0;0,0;0,0;6,0
278;2020-05-09;Baleares;1395,0;Baleares, Spain;207,0;165,0;1121,0;2038,0;5,0;21,0;1,0;0,0;13,0
279;2020-05-10;Baleares;1401,0;Baleares, Spain;209,0;165,0;1121,0;2051,0;2,0;6,0;0,0;0,0;13,0
280;2020-05-11;Baleares;1415,0;Baleares, Spain;209,0;165,0;1121,0;2054,0;0,0;14,0;0,0;0,0;3,0
281;2020-05-12;Baleares;1423,0;Baleares, Spain;210,0;166,0;1122,0;2054,0;1,0;8,0;1,0;1,0;0,0
282;2020-05-13;Baleares;1465,0;Baleares, Spain;215,0;168,0;1127,0;2059,0;5,0;42,0;2,0;5,0;5,0
283;2020-05-14;Baleares;1492,0;Baleares, Spain;216,0;168,0;1127,0;2060,0;1,0;27,0;0,0;0,0;1,0
284;2020-05-15;Baleares;1513,0;Baleares, Spain;216,0;168,0;1132,0;2069,0;0,0;21,0;0,0;5,0;9,0
285;2020-05-16;Baleares;1519,0;Baleares, Spain;216,0;168,0;1132,0;2085,0;0,0;6,0;0,0;0,0;16,0
286;2020-05-17;Baleares;1523,0;Baleares, Spain;218,0;168,0;1134,0;2094,0;2,0;4,0;0,0;2,0;9,0
287;2020-05-18;Baleares;1533,0;Baleares, Spain;218,0;168,0;1134,0;2096,0;0,0;10,0;0,0;0,0;2,0
1406;2020-05-19;Baleares;1533,0;Baleares, Spain;219,0;168,0;1137,0;2109,0;1,0;0,0;0,0;3,0;13,0
1407;2020-05-20;Baleares;1533,0;Baleares, Spain;221,0;168,0;1142,0;2122,0;2,0;0,0;0,0;5,0;13,0
1408;2020-05-21;Baleares;1533,0;Baleares, Spain;221,0;169,0;1144,0;2131,0;0,0;0,0;1,0;2,0;9,0
1409;2020-05-22;Baleares;1533,0;Baleares, Spain;222,0;168,0;1139,0;2131,0;1,0;0,0;-1,0;-5,0;0,0
1410;2020-05-23;Baleares;1533,0;Baleares, Spain;222,0;168,0;1141,0;2131,0;0,0;0,0;0,0;2,0;0,0
1411;2020-05-24;Baleares;1533,0;Baleares, Spain;222,0;168,0;1141,0;2131,0;0,0;0,0;0,0;0,0;0,0
1621;2020-02-21;Canarias;0,0;Canarias, Spain;0,0;0,0;0,0;1,0;0,0;0,0;0,0;0,0;1,0
1622;2020-02-22;Canarias;0,0;Canarias, Spain;0,0;0,0;0,0;1,0;0,0;0,0;0,0;0,0;0,0
1623;2020-02-23;Canarias;0,0;Canarias, Spain;0,0;0,0;0,0;1,0;0,0;0,0;0,0;0,0;0,0
1624;2020-02-24;Canarias;0,0;Canarias, Spain;0,0;0,0;0,0;1,0;0,0;0,0;0,0;0,0;0,0
1625;2020-02-25;Canarias;0,0;Canarias, Spain;0,0;0,0;0,0;2,0;0,0;0,0;0,0;0,0;1,0
1626;2020-02-26;Canarias;0,0;Canarias, Spain;0,0;0,0;0,0;5,0;0,0;0,0;0,0;0,0;3,0
1627;2020-02-27;Canarias;0,0;Canarias, Spain;0,0;0,0;0,0;6,0;0,0;0,0;0,0;0,0;1,0
1628;2020-02-28;Canarias;0,0;Canarias, Spain;0,0;0,0;0,0;6,0;0,0;0,0;0,0;0,0;0,0
1629;2020-02-29;Canarias;0,0;Canarias, Spain;0,0;0,0;0,0;6,0;0,0;0,0;0,0;0,0;0,0
288;2020-03-01;Canarias;0,0;Canarias, Spain;0,0;0,0;0,0;7,0;0,0;0,0;0,0;0,0;1,0
1630;2020-03-02;Canarias;0,0;Canarias, Spain;0,0;0,0;0,0;7,0;0,0;0,0;0,0;0,0;0,0
1631;2020-03-03;Canarias;0,0;Canarias, Spain;0,0;0,0;0,0;7,0;0,0;0,0;0,0;0,0;0,0
1412;2020-03-04;Canarias;0,0;Canarias, Spain;0,0;0,0;0,0;7,0;0,0;0,0;0,0;0,0;0,0
1413;2020-03-05;Canarias;0,0;Canarias, Spain;0,0;0,0;0,0;8,0;0,0;0,0;0,0;0,0;1,0
1414;2020-03-06;Canarias;0,0;Canarias, Spain;0,0;0,0;0,0;11,0;0,0;0,0;0,0;0,0;3,0
1415;2020-03-07;Canarias;0,0;Canarias, Spain;0,0;0,0;0,0;11,0;0,0;0,0;0,0;0,0;0,0
1416;2020-03-08;Canarias;0,0;Canarias, Spain;0,0;0,0;0,0;17,0;0,0;0,0;0,0;0,0;6,0
289;2020-03-09;Canarias;4,0;Canarias, Spain;0,0;0,0;0,0;22,0;0,0;4,0;0,0;0,0;5,0
290;2020-03-10;Canarias;5,0;Canarias, Spain;0,0;1,0;0,0;25,0;0,0;1,0;1,0;0,0;3,0
291;2020-03-11;Canarias;5,0;Canarias, Spain;0,0;1,0;10,0;37,0;0,0;0,0;0,0;10,0;12,0
292;2020-03-12;Canarias;5,0;Canarias, Spain;0,0;3,0;15,0;51,0;0,0;0,0;2,0;5,0;14,0
293;2020-03-13;Canarias;5,0;Canarias, Spain;0,0;3,0;15,0;70,0;0,0;0,0;0,0;0,0;19,0
294;2020-03-14;Canarias;7,0;Canarias, Spain;1,0;6,0;15,0;90,0;1,0;2,0;3,0;0,0;20,0
295;2020-03-15;Canarias;7,0;Canarias, Spain;1,0;6,0;15,0;109,0;0,0;0,0;0,0;0,0;19,0
296;2020-03-16;Canarias;7,0;Canarias, Spain;1,0;9,0;40,0;119,0;0,0;0,0;3,0;25,0;10,0
297;2020-03-17;Canarias;8,0;Canarias, Spain;2,0;13,0;56,0;148,0;1,0;1,0;4,0;16,0;29,0
298;2020-03-18;Canarias;8,0;Canarias, Spain;3,0;17,0;73,0;181,0;1,0;0,0;4,0;17,0;33,0
299;2020-03-19;Canarias;9,0;Canarias, Spain;3,0;23,0;82,0;220,0;0,0;1,0;6,0;9,0;39,0
300;2020-03-20;Canarias;9,0;Canarias, Spain;4,0;25,0;115,0;287,0;1,0;0,0;2,0;33,0;67,0
301;2020-03-21;Canarias;9,0;Canarias, Spain;7,0;29,0;139,0;348,0;3,0;0,0;4,0;24,0;61,0
302;2020-03-22;Canarias;9,0;Canarias, Spain;9,0;32,0;150,0;414,0;2,0;0,0;3,0;11,0;66,0
303;2020-03-23;Canarias;9,0;Canarias, Spain;11,0;32,0;172,0;481,0;2,0;0,0;0,0;22,0;67,0
304;2020-03-24;Canarias;9,0;Canarias, Spain;16,0;36,0;207,0;557,0;5,0;0,0;4,0;35,0;76,0
305;2020-03-25;Canarias;15,0;Canarias, Spain;21,0;43,0;235,0;657,0;5,0;6,0;7,0;28,0;100,0
306;2020-03-26;Canarias;18,0;Canarias, Spain;24,0;45,0;279,0;784,0;3,0;3,0;2,0;44,0;127,0
307;2020-03-27;Canarias;20,0;Canarias, Spain;27,0;61,0;328,0;878,0;3,0;2,0;16,0;49,0;94,0
308;2020-03-28;Canarias;25,0;Canarias, Spain;36,0;68,0;377,0;1025,0;9,0;5,0;7,0;49,0;147,0
309;2020-03-29;Canarias;30,0;Canarias, Spain;39,0;78,0;425,0;1125,0;3,0;5,0;10,0;48,0;100,0
310;2020-03-30;Canarias;32,0;Canarias, Spain;40,0;84,0;444,0;1204,0;1,0;2,0;6,0;19,0;79,0
311;2020-03-31;Canarias;57,0;Canarias, Spain;55,0;94,0;483,0;1262,0;15,0;25,0;10,0;39,0;58,0
312;2020-04-01;Canarias;77,0;Canarias, Spain;62,0;110,0;532,0;1380,0;7,0;20,0;16,0;49,0;118,0
313;2020-04-02;Canarias;94,0;Canarias, Spain;68,0;113,0;566,0;1444,0;6,0;17,0;3,0;34,0;64,0
314;2020-04-03;Canarias;102,0;Canarias, Spain;73,0;120,0;605,0;1490,0;5,0;8,0;7,0;39,0;46,0
315;2020-04-04;Canarias;123,0;Canarias, Spain;78,0;128,0;632,0;1564,0;5,0;21,0;8,0;27,0;74,0
316;2020-04-05;Canarias;137,0;Canarias, Spain;80,0;129,0;644,0;1622,0;2,0;14,0;1,0;12,0;58,0
317;2020-04-06;Canarias;157,0;Canarias, Spain;85,0;133,0;651,0;1649,0;5,0;20,0;4,0;7,0;27,0
318;2020-04-07;Canarias;192,0;Canarias, Spain;89,0;137,0;689,0;1725,0;4,0;35,0;4,0;38,0;76,0
319;2020-04-08;Canarias;249,0;Canarias, Spain;91,0;138,0;703,0;1762,0;2,0;57,0;1,0;14,0;37,0
320;2020-04-09;Canarias;359,0;Canarias, Spain;92,0;140,0;730,0;1834,0;1,0;110,0;2,0;27,0;72,0
321;2020-04-10;Canarias;386,0;Canarias, Spain;94,0;141,0;738,0;1858,0;2,0;27,0;1,0;8,0;24,0
